projectid,teacher_acctid,schoolid,school_ncesid,school_latitude,school_longitude,school_city,school_state,school_zip,school_metro,school_district,school_county,school_charter,school_magnet,school_year_round,school_nlns,school_kipp,school_charter_ready_promise,teacher_prefix,teacher_teach_for_america,teacher_ny_teaching_fellow,primary_focus_subject,primary_focus_area,secondary_focus_subject,secondary_focus_area,resource_type,poverty_level,grade_level,fulfillment_labor_materials,total_price_excluding_optional_support,total_price_including_optional_support,students_reached,eligible_double_your_impact_match,eligible_almost_home_match,date_posted
f88b94dfdbc6a507e4280e75b002550c,aded4eace587fd1b8d3e08b8d7822251,e788267eaed2efc0a42797ce97a0cd10,240009000293,39.352306,-76.590171,Baltimore,MD,21239,urban,Baltimore City Public Sch Dist,Baltimore City,f,f,f,t,f,f,Ms.,f,f,Literacy,Literacy & Language,,,Books,highest poverty,Grades PreK-2,30.00,235.37,276.91,22,f,f,2012-07-17
58f7c168696451eee6cd1cf5351d99cf,ba25dcd4c941ebff54d0f56436c32949,9080db5069908d029ccea4cd204e58da,370045000140,35.538212,-82.700928,Candler,NC,28715,rural,Buncombe Co School District,Buncombe,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,,,Other,highest poverty,Grades PreK-2,30.00,455.79,536.22,24,f,f,2012-07-16
04494a8cdcc649bfa1f67836f825f775,78b328ca4f4a32d5e5774bea10aca83f,b75acf9275ffce9cfdd5ec5a2bb48268,063441005663,37.725848,-122.432466,San Francisco,CA,94112,urban,San Francisco Unified Sch Dist,San Francisco,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,Mathematics,Math & Science,Supplies,highest poverty,Grades 3-5,35.00,476.38,560.45,50,f,f,2012-07-16
ca197b59359631c6a2d91a0438ff5d71,348475ba7fa7528792d84c47811d4fbe,a65918924ebab8135922dded61aa56d7,370297002167,35.221127,-80.783620,Charlotte,NC,28205,urban,Charlotte-mecklenburg Sch Dist,Mecklenburg,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Supplies,highest poverty,Grades PreK-2,35.00,241.52,284.14,50,f,f,2012-07-15
1e57ee4293a4256a0a49ec73db04be69,05ccdd65cfb84c768e279b4f08c3c226,ff26731aaf5cfc8ff67d1bc44431c619,390438000650,39.939380,-83.058980,Columbus,OH,43204,urban,Columbus City Sch District,Franklin,f,f,f,f,f,f,Mrs.,f,f,Music,Music & The Arts,,,Supplies,highest poverty,Grades 6-8,35.00,309.04,363.58,5,f,f,2012-07-14
061651841606015d6ff0938a43dc2ed7,3ca6a73f6ae8c9b3a31b66d24833b0f8,952f48b2b977612fdf28565d464a5d2b,450372001066,33.958904,-80.465691,Sumter,SC,29154,suburban,Sumter Co Schools,Sumter,f,f,f,f,f,f,Mrs.,f,f,Environmental Science,Math & Science,Literature & Writing,Literacy & Language,Supplies,highest poverty,Grades PreK-2,35.00,323.24,380.28,24,f,t,2012-07-14
1218293265f02a46cd11efeb89541de7,28dbff3310c601458758e571484b73b9,b1145437b74c23836a1bd76b42e80503,062271003447,33.941658,-118.230164,Los Angeles,CA,90002,urban,Los Angeles Unif Sch Dist,Los Angeles,f,f,t,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,,,Books,high poverty,Grades 9-12,30.00,463.93,545.80,200,t,f,2012-07-14
ba3d1ba0c64fa55b18b8f53f22788835,85e8d5ba5b971366c56e47186936e1b5,218acb9356af745a8f7602ff5147ce4e,130029001913,33.978193,-83.759105,Winder,GA,30680,rural,Barrow Co School District,Barrow,f,f,f,f,f,f,Mrs.,f,f,Literature & Writing,Literacy & Language,,,Books,highest poverty,Grades 6-8,35.00,334.73,393.80,25,f,f,2012-07-14
1a95a6b341314dd58b46462daa1e189c,7f5f749053c04c970bfce2fddb882a19,f798d6ad165b3305f030676c092cfbc8,400423000132,35.318786,-97.103221,Shawnee,OK,74801,,Bethel School District 3,Pottawatomie,f,f,f,f,f,f,Mrs.,t,f,Mathematics,Math & Science,Literacy,Literacy & Language,Books,high poverty,Grades PreK-2,35.00,420.51,494.72,20,f,f,2012-07-14
cc8fd25b250688745a2f5f4ebaf9e4a2,79c808e56630a8b530389d7c412d37a5,8b1d42fbe8f2567a8523b930c0d0f67f,450249000626,33.872341,-79.053235,Conway,SC,29526,rural,Horry Co School District,Horry,f,f,f,f,f,f,Mrs.,f,f,Literature & Writing,Literacy & Language,Mathematics,Math & Science,Supplies,highest poverty,Grades PreK-2,35.00,188.66,221.95,25,t,f,2012-07-14
8771460c6dfcaeae8e093693c527ed3f,4b059c461278d33118fcef466682ade3,607ae9c77d36afe599a8b4e5ef0f2525,482406002670,32.826298,-97.169121,Hurst,TX,76053,suburban,Hurst-euless-bedford Isd,Tarrant,f,f,f,f,f,f,Mrs.,f,f,Social Sciences,History & Civics,Civics & Government,History & Civics,Other,highest poverty,Grades PreK-2,35.00,151.41,178.13,24,f,f,2012-07-14
e06d6fc923661ec70513c17a833ac01e,0707949f8aa51328fd3da563b4b4eaba,2cee618700c21f1cce8f2af4741bd2e8,130123000463,33.487766,-84.350732,Jonesboro,GA,30238,suburban,Clayton Co Public Schools,Clayton,f,f,f,f,f,f,Mrs.,f,f,Literature & Writing,Literacy & Language,Special Needs,Special Needs,Books,highest poverty,Grades 6-8,35.00,228.33,268.62,139,f,f,2012-07-14
229ebfae032da643c1da8c4e13be593b,7dc6f6ef7e60a33613c1038235166d83,bb971971e66351e4a0c90f30b2f53ba7,250279000268,42.305595,-71.072908,Dorchester,MA,02121,urban,Boston Public School District,Suffolk,f,f,f,f,f,f,Mrs.,f,f,Early Development,Applied Learning,,,Supplies,highest poverty,Grades PreK-2,35.00,612.94,721.11,22,f,f,2012-07-14
bec9f931a9170ce529bf025036af37f7,0fe523b35e3baf41dcc458615f564443,68f5ae4a48f7c0fb97dad252c091d400,550114000163,43.974815,-88.938560,Berlin,WI,54923,,Berlin Area School District,Green Lake,f,f,f,f,f,f,Ms.,t,f,Mathematics,Math & Science,Economics,History & Civics,Supplies,high poverty,Grades PreK-2,35.00,363.20,427.29,22,f,f,2012-07-13
af180570487e454baa6d18b6e71dfb55,3bbd60f058119af9ef722ee4739caff9,2e5d9a8e600ea04cba6ce04f95205041,174169002657,41.730265,-88.249075,Aurora,IL,60504,suburban,Indian Prairie SD 204,Du Page,f,f,f,f,f,f,Ms.,t,f,Literature & Writing,Literacy & Language,Literacy,Literacy & Language,Books,moderate poverty,Grades PreK-2,35.00,433.80,510.35,25,t,f,2012-07-12
190e199bab14a6cc43e1ec36b98d4307,de5619e0d1b077de75c24ad6ea0d8610,94b39eb43166f558bd1563e17f5dfd3c,280063000053,30.435548,-88.941469,Biloxi,MS,39532,rural,Biloxi School District,Harrison,f,f,f,f,f,f,Mrs.,f,f,Health & Life Science,Math & Science,Mathematics,Math & Science,Supplies,highest poverty,Grades 9-12,30.00,270.59,318.34,150,f,f,2012-07-12
73037354fb05e170b915b49b4610fc16,8d97450e4479da7209fb23086bbc68ff,d3509845fea07ffe9c7bb08a0aee671d,370297002877,35.377449,-80.761902,Charlotte,NC,28269,urban,Charlotte-mecklenburg Sch Dist,Mecklenburg,f,f,f,f,f,f,Mrs.,f,f,Mathematics,Math & Science,Literacy,Literacy & Language,Technology,moderate poverty,Grades PreK-2,35.00,984.58,1158.33,23,f,f,2012-07-12
93903fcb284a143af08276f8d893c8c2,2f0a08bc27be98c217617b1a7a2d770a,6779af06a2fbb86ec51191f9efec8583,090483000987,41.558381,-73.030759,Waterbury,CT,06704,suburban,Waterbury Public School Dist,New Haven,f,t,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,ESL,Literacy & Language,Technology,highest poverty,Grades 3-5,35.00,243.81,286.84,23,f,f,2012-07-12
0e3d86e38f5939c507deb865209eadb6,0af95401e7e967387453ed2396b80e63,f73254e886c4e2e3400ffd60b3a7d780,062745004136,35.420030,-119.136801,Bakersfield,CA,93312,urban,Norris School District,Kern,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,,,Technology,moderate poverty,Grades 3-5,30.00,566.13,666.04,31,f,f,2012-07-10
0910825b38c8d6d6f080ec9e007d6995,02989c179539ac7bcf9a200b3ec8d362,672b2d185bbf3436431adc970519b886,360528000261,40.788029,-73.260030,Brentwood,NY,11717,suburban,Brentwood Union Free Sch Dist,Suffolk,f,f,f,f,f,f,Mrs.,f,f,Literature & Writing,Literacy & Language,Special Needs,Special Needs,Other,highest poverty,Grades 3-5,30.00,338.47,398.20,13,f,f,2012-07-10
08204116408f5ebf856c66964055b51b,ec76c5da838f82fce1d8642215451f19,9421949246202323c2be69747766d493,483240011455,30.109375,-95.266751,Porter,TX,77365,rural,New Caney Ind School District,Montgomery,f,f,f,f,f,f,Mrs.,f,f,Music,Music & The Arts,Performing Arts,Music & The Arts,Supplies,highest poverty,Grades 3-5,35.00,471.44,554.64,500,f,f,2012-07-08
a59688400a754074496861ad23ccabb5,596f5c5a44cf1f9b52e3c346b6dca314,dbc79a289de777691ef300d823ef9fc7,360246000031,42.633099,-73.763626,Albany,NY,12202,urban,Albany City School District,Albany,f,t,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Books,highest poverty,Grades PreK-2,30.00,145.36,171.01,25,f,f,2012-07-07
97361698958019b92a439481f4b5f4f5,f6b0a33417705378762e50114d4d219a,a40d2c6983f699afe90498db14ca76e2,120087004871,27.780978,-82.368344,Apollo Beach,FL,33572,,Hillsborough Co Pub Sch Dist,Hillsborough,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,,,Supplies,high poverty,Grades PreK-2,35.00,460.12,541.32,18,t,f,2012-07-06
0ad16d744c576353c41a88cc3adc1db2,486d70764ae5daa548aeab5920f8275b,853752961b8e1ce07389a0189bdcc89e,550960001236,43.001251,-87.914818,Milwaukee,WI,53207,urban,Milwaukee Public Schools,Milwaukee,f,f,f,f,f,f,Mrs.,f,f,Mathematics,Math & Science,Economics,History & Civics,Technology,highest poverty,Grades 3-5,35.00,1009.19,1187.28,30,f,f,2012-07-05
e14e33a4028a82b260decf19cbf3fadb,2528205323825ccba710c860dc256300,c59e80a0d276c56491592cf91a253c9e,"",29.807417,-95.343529,Houston,TX,77026,urban,Texas Dept of Education,Harris,t,f,f,f,f,f,Ms.,f,f,Mathematics,Math & Science,,,Supplies,highest poverty,Grades 6-8,30.00,856.05,1007.12,130,f,f,2012-07-04
a4bc6e4f99d6239bb971297150e366f6,d51052d305406de4df1928d1e5768a11,c6fa99e23806ad2abfd74a2760f08007,174007004542,41.618396,-88.137289,Romeoville,IL,60446,suburban,Valley View Cmty SD 365-u,Will,f,f,f,f,f,f,Ms.,f,f,Literature & Writing,Literacy & Language,Literacy,Literacy & Language,Supplies,high poverty,Grades 3-5,30.00,327.34,385.11,26,f,f,2012-07-03
ecde4faa08edfa0c02b912c4aaa4c57d,b0d32ac2ce58e083798c6cdf6c511e5a,d8d8fadfc019a53c4a51542ed400f69e,040138003123,33.384961,-112.591065,Buckeye,AZ,85326,,Buckeye Elem School Dist 33,Maricopa,f,f,t,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Mathematics,Math & Science,Supplies,highest poverty,Grades PreK-2,35.00,196.83,231.56,28,t,f,2012-07-03
6a534297e88cc42d934c1e6ac0f06b79,618c332a82e870c981c4afdd8c9378a9,764f4c6b0c3d6c825f446e133c7bde2c,"",33.454423,-112.064041,Phoenix,AZ,85006,urban,Phoenix Elem School Dist 1,Maricopa,f,f,t,f,f,f,Ms.,f,f,Literature & Writing,Literacy & Language,Literacy,Literacy & Language,Books,moderate poverty,Grades 9-12,30.00,443.84,522.16,100,t,f,2012-07-03
205fc55adf8f4acc3a65deca704a936f,445ffce7f052ad97f891170fefd3da3a,e19692338e9fe3091414d8aa128832c5,261899005580,42.591356,-83.586470,Milford,MI,48381,suburban,Huron Valley School District,Oakland,f,f,f,f,f,f,Mrs.,f,f,Mathematics,Math & Science,Economics,History & Civics,Technology,moderate poverty,Grades PreK-2,35.00,850.59,1000.69,27,f,t,2012-07-01
5430b7d9053cb9218922b8bd685e1cc8,d5167068ec7e5993d071c47fba784a8f,e9ae86d11a88b4fb3d4d990883d97d35,360008102577,40.817666,-73.952931,New York,NY,10027,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,,,Books,highest poverty,Grades 6-8,30.00,3469.48,4081.74,200,f,f,2012-07-01
79a15f48a46f3284c859a38c5ce18177,088cd740a2f2b1a3125c78ad8ddc4cc5,ed459b92127312e6f94ee2f312cf67bc,420659006133,41.781077,-80.364163,Conneautville,PA,16406,rural,Conneaut School District,Crawford,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,,,Technology,high poverty,Grades PreK-2,35.00,297.78,350.33,22,f,f,2012-07-01
8d4617a9c3c09b9df4f41189f788b7aa,b498f3496f1ac9602f666cb432d11b39,47b70ba40903972347e08db00a668f4f,170993006108,42.003059,-87.705971,Chicago,IL,60645,urban,Ravenswood-ridge Elem Network,Cook,f,f,f,f,f,f,Ms.,f,f,Literature & Writing,Literacy & Language,ESL,Literacy & Language,Books,high poverty,Grades 3-5,35.00,323.02,380.02,60,f,f,2012-06-30
7f625eb5b0b94ec708e322e6363fb6d1,4c75be27e80d90a5d790febb56153fe4,8cb08eb2ee6baae663e86fb9006b7d62,010237001689,30.640350,-88.142781,Mobile,AL,36693,urban,Mobile Co Public School Dist,Mobile,f,f,f,f,f,f,Mrs.,f,f,Literature & Writing,Literacy & Language,,,Other,high poverty,Grades PreK-2,35.00,569.82,670.38,5,f,f,2012-06-30
886635afaadcda3861a5eb21de443593,49f79c4005174787e8d5c3396368d62b,53f628e4000114193665a88ee53381d6,450144001352,33.060733,-79.539175,Mcclellanvle,SC,29458,rural,Charleston Co School District,Charleston,f,f,f,f,f,f,Ms.,f,f,Early Development,Applied Learning,Environmental Science,Math & Science,Technology,highest poverty,Grades PreK-2,35.00,396.54,466.52,40,f,f,2012-06-30
30ef234400d0fcad83c505cb05e89637,5509716bc23dc9e823f84c731fd0c95f,fabd491a8001817da4f34389553fa070,062805010548,37.148140,-119.644249,Oakland,CA,94605,urban,Oakland Unified School Dist,Alameda,t,f,f,f,f,f,Ms.,f,f,Performing Arts,Music & The Arts,Music,Music & The Arts,Supplies,highest poverty,Grades 9-12,35.00,466.50,548.82,40,f,f,2012-06-30
f988ee11df4e818e541f23911d376748,c08497a268c6ebce3ba9623d04c44cc6,3ced95280f82c422712744d6baa0a2af,060000608773,37.996483,-122.594307,Fairfax,CA,94930,suburban,Ross Valley School District,Marin,f,f,f,f,f,f,Ms.,f,f,Parent Involvement,Applied Learning,,,Supplies,moderate poverty,Grades PreK-2,30.00,181.63,213.68,20,f,f,2012-06-30
aedfd56989649388275aabcb915c7f35,39a3b735b40fab92d8c6d86cd8c2088d,9d4f17908e117f6ff086f5f7b1bbddad,,29.989125,-90.074828,New Orleans,LA,70119,urban,New Orleans Recovery School District,Orleans,t,f,f,t,f,f,Mrs.,f,f,Music,Music & The Arts,Literacy,Literacy & Language,Supplies,highest poverty,Grades PreK-2,35.00,620.70,730.24,20,f,f,2012-06-26
5dc91d9009699334f006121b146222b1,967e579f4c8b3892e1fd8edccfea9e78,9093f8c5a124cc5261c4ed779062e80c,051393001212,34.191346,-92.063364,Pine Bluff,AR,71603,urban,Watson Chapel School Dist 24,Jefferson,f,f,f,f,f,f,Ms.,f,f,Economics,History & Civics,Civics & Government,History & Civics,Technology,highest poverty,Grades 9-12,35.00,705.47,829.96,300,t,f,2012-06-25
0224d6bccc220e424ec0eb91b3b86972,b80b4ee1387214bece085bb2b044a20f,13ce63eafdb58e380d82b630b3faa34b,360009402823,40.674722,-73.927958,Brooklyn,NY,11213,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Technology,highest poverty,Grades PreK-2,30.00,473.86,557.48,30,f,f,2012-06-25
5642066d5e23db47713f45e4b4866757,9c09ed9da901bfbb6a4acfb440687039,b6cc8bc4de5073dda6e1c0bd1ed277a7,530771001140,47.585087,-122.315331,Seattle,WA,98144,urban,Seattle School District 1,King,f,f,f,f,f,f,Mrs.,f,f,Mathematics,Math & Science,,,Technology,high poverty,Grades 3-5,35.00,876.04,1030.64,65,f,f,2012-06-25
86f62be55960238410a2fe3984488b11,f8d0161eeab377eb307fa553a9e6414e,41ee720088581b9331bbf3293ce4d0e6,250711001062,42.460709,-70.969353,Lynn,MA,01905,suburban,Lynn Public School Dist,Essex,f,t,f,f,f,f,Mrs.,f,f,Other,Applied Learning,Health & Wellness,Health & Sports,Other,highest poverty,Grades PreK-2,35.00,627.51,738.25,20,f,f,2012-06-25
656602b6adaf451a90060435af7dd391,8706d48882601c7e280a21c673e97de6,66fc71e3da2e41279e01f3cc6b068c7d,110003000106,38.899997,-76.924873,Washington,DC,20019,urban,Dc Public Schools,District Of Columbia,f,f,f,f,f,f,Ms.,f,f,Mathematics,Math & Science,Special Needs,Special Needs,Books,highest poverty,Grades PreK-2,35.00,463.52,545.32,12,f,f,2012-06-24
5c698e4c602e2dc7db3a8da1a178dc53,daa2640ab5758dd7f1245ddb598d55d2,d7c82cb190ac4b8a70b524a3278facb0,120147005655,28.109268,-81.455811,Kissimmee,FL,34759,rural,Osceola Co School District,Osceola,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Books,highest poverty,Grades PreK-2,35.00,219.63,258.39,36,f,f,2012-06-24
3fb9d27f61b0ae9a1af8e6bd1e01d37b,3da2d919b0f5217fc240b7083f16d6c5,5d3d0bdc86f9f459235cb84d1effed7b,251113001804,42.092930,-72.535077,Springfield,MA,01118,urban,Springfield Public Sch Dist,Hampden,f,f,f,f,f,f,Mrs.,f,f,Early Development,Applied Learning,Visual Arts,Music & The Arts,Supplies,highest poverty,Grades PreK-2,35.00,440.64,518.40,12,f,f,2012-06-24
e3d5efc8875aa085e0d82669687c0ee9,bb8661c23465d890ae6e7b6d514d60a9,bbde138e678d181a443d7c6b6a5d28a4,470348000413,36.163294,-85.525750,Cookeville,TN,38501,,Putnam Co School District,Putnam,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,,,Other,high poverty,Grades 3-5,30.00,217.06,255.36,70,t,f,2012-06-24
3407d7f4b753895d950711442d0d1fb6,856bba195de1ebdd6780511e909c8881,256a791846087adc502bacc2fdc3777f,130330002406,31.825708,-81.652056,Hinesville,GA,31313,urban,Liberty Co School District,Liberty,f,f,f,f,f,f,Ms.,f,f,Mathematics,Math & Science,Literature & Writing,Literacy & Language,Technology,highest poverty,Grades 3-5,30.00,449.56,528.89,90,f,f,2012-06-23
031fdb6179425b349521b0e3befb2fa7,67edec0835f125ac22d953288cdb0733,77d54cb0d21a742b3fcdfd7860338b20,170993001012,41.891289,-87.665516,Chicago,IL,60642,urban,Fulton Elementary Network,Cook,f,t,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,ESL,Literacy & Language,Books,highest poverty,Grades 3-5,30.00,268.68,316.09,22,f,f,2012-06-23
1f702678a430695a5483e055edd67e2d,3958725e3e1a6f1177580b0f85fe3a05,e439fca7c5440c1f24ee93a694c0bed7,530723001079,47.503242,-122.185410,Renton,WA,98056,urban,Renton School District 403,King,f,f,f,f,f,f,Mr.,f,f,Mathematics,Math & Science,,,Supplies,high poverty,Grades 6-8,35.00,337.67,397.26,150,f,f,2012-06-23
ea4641578de3335a00ea0c4b8933a29c,a3342844a10473fd4f487fdc05770bd2,4da13a8a0752b21048c01a1e63d5d981,"",40.689774,-73.924904,Brooklyn,NY,11221,urban,New York City Dept Of Ed,Kings (Brooklyn),t,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Books,highest poverty,Grades PreK-2,35.00,297.57,350.08,29,t,f,2012-06-23
b90de9c72d01971ee5390524c6bde02c,3e41612ed4a8d5b07b5406bb0147022c,7d425e6327bbfe7fb17264373c8f897f,060639009336,35.313308,-119.103692,Bakersfield,CA,93311,urban,Panama-buena Vista Union SD,Kern,f,f,f,f,f,f,Mrs.,f,f,Special Needs,Special Needs,,,Technology,high poverty,Grades 3-5,30.00,511.34,601.58,55,f,f,2012-06-23
2777aab4530558cfbf1c807e1079e8ec,86f5225f1626bfdc486b5a8a78410f82,650819d127da45d0fc466d38da60a702,040269002340,33.623922,-112.385210,Surprise,AZ,85379,rural,Dysart Unified School Dist 89,Maricopa,f,f,f,f,f,f,Ms.,f,f,Health & Life Science,Math & Science,Mathematics,Math & Science,Supplies,high poverty,Grades 6-8,35.00,222.51,261.78,50,f,f,2012-06-23
018e9a6ee51822948f2de2fa13c14843,c22052933c89c6b1f60bda36b2e3346f,c9b0ba3cdcb2a109941bf77a2ceedd5e,470294002085,35.172714,-89.973701,Memphis,TN,38108,urban,Memphis City School District,Shelby,t,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Books,highest poverty,Grades PreK-2,35.00,395.79,465.64,20,t,f,2012-06-20
9a85f2a3ffecea9783c62a4ad2e951c7,dec58dceb00ff0806b405a8a313030ec,c872e64ca3e34135189b52879be50d9f,170993001609,41.841687,-87.734371,Chicago,IL,60623,urban,Pilsen-little Village Network,Cook,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,Mathematics,Math & Science,Technology,highest poverty,Grades PreK-2,30.00,236.39,278.11,30,f,f,2012-06-20
409eec79989a0497e1c55ad9fc8df3db,41f1e9fc3b98b974398be62fd8388c22,b0b5d804a7d626387bb64a79124b0a61,220012900976,29.987894,-90.080915,New Orleans,LA,70119,urban,New Orleans Recovery School District,Orleans,t,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,Environmental Science,Math & Science,Supplies,highest poverty,Grades PreK-2,35.00,726.14,854.28,24,f,f,2012-06-20
4a1cf415b168ee7d35c25c96b79b23c0,a6290e3c8cc6ab9c378993d3355b3c32,f9a8a0593102b55dd2eedddb73f3e512,291635000778,37.084759,-94.513474,Joplin,MO,65804,urban,Joplin Schools,Jasper,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Special Needs,Special Needs,Technology,highest poverty,Grades PreK-2,30.00,615.66,724.31,25,f,f,2012-06-19
c6b615d27183b2703a71162c4c61201a,1abe8b4cccfc3f08b275b024415536e8,0db70a66994b601c03e0ade21588f980,530771001135,47.509514,-122.377998,Seattle,WA,98146,suburban,Seattle School District 1,King,f,f,f,f,f,f,Ms.,f,f,Mathematics,Math & Science,Literacy,Literacy & Language,Supplies,high poverty,Grades PreK-2,35.00,264.09,310.69,25,f,f,2012-06-18
0c9c4b28a47c1e3944e70d2854ca146b,1623c3858898890ffbbffaa519098297,6838ca7524cbe801564c6de75e933494,180477000805,39.781493,-86.111478,Indianapolis,IN,46201,urban,Indianapolis Public Sch Dist,Marion,f,f,f,f,f,f,Mrs.,f,f,Mathematics,Math & Science,Literacy,Literacy & Language,Supplies,highest poverty,Grades PreK-2,35.00,642.65,756.06,26,t,f,2012-06-18
95c36019a2cc78ec055cc79250afb7dc,e38da314179722abb0a2621895199bbc,eb2db889cc75eadfbe32ba6465fb33dc,"",35.940617,-95.645679,Coweta,OK,74429,,Coweta School District I-17,Wagoner,f,f,f,f,f,f,Mr.,f,f,Mathematics,Math & Science,Literacy,Literacy & Language,Supplies,high poverty,Grades 3-5,35.00,195.07,229.49,25,f,f,2012-06-17
3b7b69592f8f678b36a758d6c51688bf,55a4513a1455c8fee6755bf4bf03c9bb,e51b34f4c102164006e7b5afa3e3a008,360000800197,40.763064,-72.962921,E Patchogue,NY,11772,suburban,South Country Central Sch Dist,Suffolk,f,f,f,f,f,f,Ms.,f,f,ESL,Literacy & Language,,,Supplies,high poverty,Grades 3-5,35.00,176.08,207.15,30,f,f,2012-06-16
22883f1bc62d77b993a0f6ea2e4c6bcd,ed035cef753fa9087181b2a168105497,27978274618ca9d2affa6861a144604a,360009702582,40.706825,-73.920003,Brooklyn,NY,11237,urban,New York City Dept Of Ed,Kings (Brooklyn),f,t,f,f,f,f,Ms.,f,f,Applied Sciences,Math & Science,Special Needs,Special Needs,Supplies,highest poverty,Grades 6-8,35.00,259.44,305.22,170,t,f,2012-06-16
fb0c128e4ec6477f6b82d4c69ead3ed2,7af1fa028da5aabc6df6ac9010329712,80c49a3702831732a6d51894fd8aa705,370192000817,35.931384,-79.955779,High Point,NC,27263,,Guilford Co School District,Guilford,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,,,Books,highest poverty,Grades 3-5,30.00,145.41,171.07,19,t,f,2012-06-16
b536a25c491992fb3747eda8add8382c,76021f3b219883e0456f3f95ea28d28a,bef25be420e1bcd017caa80d9cae106b,510105002748,38.484527,-78.018220,Culpeper,VA,22701,rural,Culpeper Co School District,Culpeper,f,f,f,f,f,f,Ms.,f,f,Literature & Writing,Literacy & Language,,,Technology,moderate poverty,Grades PreK-2,30.00,231.98,272.92,20,t,f,2012-06-15
6db051df052c53486fed9117703c1ec7,cffa8fe7535177d6f5a05d2d2b8543d7,0bdf7d7b3dcdb32eda6d9fd8a88a774b,130150002162,33.377613,-84.748698,Newnan,GA,30265,rural,Coweta Co School District,Coweta,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Mathematics,Math & Science,Technology,high poverty,Grades 3-5,30.00,679.31,799.19,24,f,f,2012-06-12
b2e80bfa9308138440e2ff0e554337c1,f278772d5673cbfd6c6e4ac697d80ffc,af290115c4a13ee34c89d3c933304a63,261200004853,42.415981,-82.955992,Detroit,MI,48224,urban,Detroit Public School District,Wayne,f,f,f,f,f,f,Ms.,f,f,Visual Arts,Music & The Arts,,,Technology,highest poverty,Grades 3-5,30.00,6318.94,7434.05,450,f,f,2012-06-12
