projectid,is_exciting,at_least_1_teacher_referred_donor,fully_funded,at_least_1_green_donation,great_chat,three_or_more_non_teacher_referred_donors,one_non_teacher_referred_donor_giving_100_plus,donation_from_thoughtful_donor,great_messages_proportion,teacher_referred_count,non_teacher_referred_count
2796d3424a3b800130662b210fe1bb13,f,t,t,t,f,t,t,f,50.0,8.0,14.0
2794ce2da66fef7e3e79fa665ec296c8,f,t,t,t,f,t,t,f,25.0,2.0,6.0
2777aab4530558cfbf1c807e1079e8ec,f,f,t,f,f,f,t,f,0.0,0.0,1.0
275c0f0ed8973b863765afa4bfbe495a,f,,f,,f,,,,,,
27597bed267aa28417e783b06164bf76,f,f,t,t,t,t,t,f,75.0,0.0,4.0
2755d72883757839021d3a63af96f816,f,f,f,t,t,f,f,f,100.0,0.0,1.0
272d985e2ff1985610c41b00c308929a,f,f,t,f,f,f,t,f,0.0,0.0,1.0
271d8f7a82c417721c0c282118ff5fcb,f,t,t,t,f,t,t,f,50.0,3.0,4.0
2707aae61a1d93616ac9c0ad78987617,f,f,f,t,f,t,f,f,50.0,0.0,8.0
270752f804460d99a251b12644a6e4a4,f,f,t,f,f,t,t,f,50.0,0.0,3.0
27062102f4a3fea6bc0794656600fd94,f,f,t,f,f,t,t,f,0.0,0.0,3.0
26f22f651f33895c963da9194c9a9716,t,t,t,t,t,t,t,f,66.0,3.0,5.0
26dbfcd31179db3560f0b411cdfbf32d,f,,f,,f,,,,,,
26b26bf71f1a034b8337108fd4ab22cb,f,t,t,t,f,t,t,f,58.0,6.0,4.0
268c330eaf223891ca0d26c63106244a,f,f,t,f,f,f,t,f,0.0,0.0,2.0
26871dea426325e840f38891b18978c2,f,,f,,f,,,,,,
26707f6dc0face75b30ce6954d344adc,f,f,t,t,t,t,t,f,62.0,0.0,7.0
265e68925eb06953fb8ff12005b3c90a,f,f,t,t,f,f,t,f,50.0,0.0,2.0
265aa2aad058688de5244a82a942fcca,f,f,t,t,f,t,t,f,60.0,0.0,10.0
262cf930080bf8b9fea1965e35698128,f,f,t,t,t,f,t,f,100.0,0.0,2.0
25b45bb3472796f97e629255e4e58246,f,t,t,t,f,f,f,f,40.0,4.0,1.0
257f3ccaefe2a44d3ceea34e0948aa56,f,f,f,t,f,f,f,t,,0.0,1.0
2575c5a264707558564ba7905ad7aed1,f,f,t,t,t,t,t,f,100.0,0.0,11.0
2569caf8a052196be1a2daa56a1664df,f,f,t,t,f,f,t,f,0.0,0.0,2.0
2547ac03b37598ed36d4ee95a8e093c7,f,f,f,t,f,t,f,f,60.0,0.0,4.0
253c0a7526cb7faf39c0206e3ce839eb,f,f,t,f,f,f,t,f,50.0,0.0,2.0
2537f404d427cf944609de30c09efebb,f,t,t,t,f,t,t,f,57.0,3.0,3.0
2536b9b2d2da9f6215965c15700fba77,f,f,t,f,t,f,t,f,100.0,0.0,1.0
2533c67f3b5f2ac4124a94edfce1db6b,t,t,t,t,t,t,t,f,80.0,2.0,3.0
24fecd80e4663c5fbf5d6571e60705f4,f,t,t,t,f,f,f,f,42.0,5.0,0.0
24f7d6fe17e849a5a67d669262a1f895,f,f,t,f,t,f,t,f,66.0,0.0,2.0
24b2e2173f705a8a9a4374423cb15db4,f,t,t,t,f,t,t,f,50.0,2.0,4.0
248df3282f93266b3473b40554527190,f,f,f,t,t,t,f,f,100.0,0.0,3.0
248748356e35269240d315ba7f654916,f,f,t,t,f,t,t,f,50.0,0.0,10.0
248746705a7955bf814b872b78bb6584,f,,f,,f,,,,,,
245a8c250e9a163dc7b43b2177e83860,f,f,f,t,f,f,f,f,,0.0,1.0
2458ddf3d379333ac59ffc8c99f67a86,f,,f,,f,,,,,,
243afecb6cd624a9218d402359b362ba,t,t,t,t,t,t,t,f,62.0,3.0,6.0
23eefc92bf161680be16132a785c2573,f,f,t,f,f,t,t,f,0.0,0.0,3.0
23ec21f3c9e82e03f95128017a6eabe9,f,f,t,t,t,f,t,f,100.0,0.0,1.0
23d2fe0c2dd07b55da3d2af33515201d,f,f,f,t,t,f,t,f,100.0,0.0,2.0
23aedd3686f669f3db6dcf6f6ac47d46,f,f,t,t,t,t,t,f,76.0,0.0,28.0
2394f45234382ca50a35e5908d938db8,f,f,t,f,f,t,t,f,43.0,0.0,21.0
23948694c4b286a0605d5ea3b01ca0d6,f,f,t,t,f,t,f,f,50.0,0.0,6.0
238edd52225b70b9a942b509c1853c98,f,f,t,f,f,f,t,f,0.0,0.0,1.0
235444310e4bacbd6349c057603d8c3e,f,,f,,f,,,,,,
234fbf66b39e91a9ae3fe18bbfa400f2,f,t,t,t,f,t,f,f,44.0,7.0,4.0
233a14ee8f9eafb71930650060c9923c,f,t,t,t,f,f,t,f,0.0,2.0,1.0
232f6beed78d1b096a55b697adc87b89,f,t,t,t,f,t,t,f,45.0,6.0,7.0
232423788ad3fd731f9e225e582015b5,f,t,t,t,f,t,t,f,60.0,3.0,5.0
22c5b53934036b6872810164416a5114,f,f,t,t,f,t,t,f,40.0,0.0,4.0
229ebfae032da643c1da8c4e13be593b,f,f,f,t,f,t,t,f,0.0,0.0,6.0
228c489bca15e76d573fb40a9d452e68,f,,f,,f,,,,,,
22883f1bc62d77b993a0f6ea2e4c6bcd,f,f,t,t,f,t,f,f,33.0,0.0,8.0
2266aae2dc3065806e727d3d0e048ea4,f,f,t,t,t,f,t,f,100.0,0.0,2.0
2244cbcc143faf65c2d0f8f8de93ab73,f,,f,,f,,,,,,
221f61f87b496f9b70b262e2135b0a28,f,f,t,t,t,t,t,f,100.0,0.0,8.0
221f278da0d4002546d46b6113eaa60d,f,t,f,t,t,f,f,f,66.0,1.0,2.0
22040f80d799fdc5b661f1a8341b785d,f,,f,,f,,,,,,
2200545cab47b940c158f42ff1fc03f5,f,f,t,t,t,t,t,f,66.0,0.0,4.0
21fab183fe4a7215ae83501409edee40,f,f,f,t,t,f,f,f,100.0,0.0,1.0
21e87195513c2e07d7dab5e7a3a94273,f,,f,,f,,,,,,
21e7c0301d70b6b141947645e70d6536,f,,f,,f,,,,,,
21da2b0f70544fde4100abf5938e57cd,f,t,t,t,f,t,t,f,41.0,2.0,16.0
21ca856daab09e90f282e785872e8638,f,f,t,f,f,t,f,f,0.0,0.0,8.0
218cd8a0adb14723623e81dafa3eb692,f,f,t,f,f,t,t,f,33.0,0.0,3.0
2157e7f22957ec705ceb2a8b95bb05fc,f,t,t,t,f,f,f,f,20.0,4.0,0.0
21312a3363491550b4d44bb1d1f7bbb4,f,f,f,t,t,t,f,f,100.0,0.0,5.0
211956de90b98c67bc722d0a083d5142,f,f,f,t,t,f,f,f,100.0,0.0,2.0
210e6ebaa3750aafc5265b24708e51ed,f,f,t,t,t,f,t,f,100.0,0.0,1.0
210af0344ea71339b2c2d343cd2758fa,t,t,t,t,t,t,t,f,66.0,1.0,3.0
21083be478a28ab9ba02a0c7295e594d,f,f,t,t,t,t,f,f,62.0,0.0,48.0
20fb1785cc55aefbb5c53d2688d35020,f,t,t,t,f,t,t,f,20.0,2.0,4.0
20d258e101b1ebd6be8225d014ca9048,f,f,t,t,f,f,t,f,50.0,0.0,2.0
20c0804b5892e08155bb178770faad0c,f,f,t,t,t,t,t,f,100.0,0.0,11.0
20b249b3ebe1270b2eb3dd8232bc8a6e,f,f,t,t,t,t,t,f,100.0,0.0,5.0
209f645e59b8a7ee316e057e4f739604,f,f,t,t,f,t,t,f,50.0,0.0,4.0
209cc0efb069691ed2942298faa70627,f,f,t,f,t,f,t,f,100.0,0.0,1.0
2084ec56e9d4ac0a8fd0efbff1313305,f,t,f,t,f,f,f,f,50.0,4.0,0.0
206c88ec16f75cab860f0846f75dbc75,f,f,t,t,f,t,t,f,36.0,0.0,14.0
205fc55adf8f4acc3a65deca704a936f,t,t,t,t,t,t,t,f,71.0,1.0,6.0
204fd8fdd496eb30332ecae6a045650f,t,t,t,t,t,t,f,f,90.0,4.0,6.0
2048951787351873070f75e6bec4c06a,f,,f,,f,,,,,,
203ec9d29d98add3ccc7d9cb83a13107,f,t,t,t,f,t,t,f,52.0,8.0,9.0
203224f3411a0f8fcfd6f424508ad1a5,f,t,t,t,f,t,t,f,50.0,7.0,3.0
2025c7417979cdc7a501fd0e03009122,f,,f,,f,,,,,,
201e6f97660e9d32170ba6dc5a9e4799,f,,f,,f,,,,,,
2012e303aa6702de96dd72282730ce9b,f,,f,,f,,,,,,
1fc05abe15745efe231398bbcc10779d,f,f,t,t,t,f,t,f,100.0,0.0,1.0
1f7e34b5b695c49eda070003f8536c1f,f,,f,,f,,,,,,
1f702678a430695a5483e055edd67e2d,f,f,t,f,f,f,t,f,0.0,0.0,1.0
1f64463c45747970bd472b056139162b,t,t,t,t,t,t,f,f,66.0,1.0,5.0
1f5f28f4bf6c5648a2dfa132ff2f53a4,f,f,f,t,t,f,f,f,100.0,0.0,1.0
1f586971b3a87b5642ce1b5316bcb3f5,f,f,t,t,f,f,t,f,50.0,0.0,2.0
1f4f585fce39ca4e4d3a52d298fc7e71,f,f,t,t,f,t,t,f,0.0,0.0,3.0
1f2d1202f69664eb7e90f951acaad4c0,f,f,t,t,t,t,t,f,100.0,0.0,3.0
1f153732c11f9549482a849d640296b1,f,f,t,t,f,t,t,f,22.0,0.0,6.0
1f10da47932521ef972b2be306d1bced,f,t,t,t,f,t,f,f,50.0,1.0,5.0
1f011b0c9e0cb1c3cc8cd1ad038f5987,f,f,t,t,t,t,t,f,75.0,0.0,4.0
1eebacc41de7ab79e1afc29f9455e89d,f,f,t,t,f,t,t,f,42.0,0.0,10.0
1ee7fe1bbf1ef4d030f164df77470b7e,f,,f,,f,,,,,,
1edd3fbb2948c508e33454bbb1d414a0,f,f,t,f,f,t,t,f,0.0,0.0,3.0
1ed843147ea4692fad967429ac2f1999,f,f,t,f,f,f,t,f,0.0,0.0,1.0
1ed3af2f7a0c45e6f78f98da81054cc1,f,,f,,f,,,,,,
1ec3714b1c5b479eec8e8dbeadcdb096,f,t,t,t,f,t,t,f,50.0,3.0,6.0
1ebc1afeb02a195591435fe8103ebc45,f,t,t,t,f,t,f,f,42.0,10.0,4.0
1e99ecee3be61b1e3b4e308aaef2c8ce,f,f,t,t,f,t,t,f,33.0,0.0,3.0
1e915313e5129d273b730ebce3962c8a,f,f,t,t,t,f,t,f,100.0,0.0,1.0
1e5cf888787110c862746e5370463e8e,f,,f,,f,,,,,,
1e57ee4293a4256a0a49ec73db04be69,t,t,t,t,t,t,t,f,83.0,1.0,5.0
1e5513cb3da96fc330a187147bab5e73,f,f,f,f,t,f,f,f,100.0,0.0,1.0
1e52cac4fc1a17013cc995de229163ed,t,t,t,t,t,t,f,f,81.0,9.0,5.0
1e43e8c3ea2b9d5e67aae0a23104b2e7,f,f,t,f,f,f,t,f,50.0,0.0,2.0
1e2c309977a34c680bc0da4a19cd32bd,f,,f,,f,,,,,,
1e25cc319705005a95bf2d3695e63f47,f,t,t,t,f,f,f,f,41.0,11.0,1.0
1e0e09c9377279ba8174dd5d5dbf1ffc,f,f,t,f,f,f,t,f,0.0,0.0,1.0
1e061d685cb16ebde319c78f754b1965,f,f,t,f,f,f,t,f,0.0,0.0,2.0
1dd1a9da3af37392531d1fc4922a3e74,f,t,f,t,t,t,f,f,66.0,2.0,5.0
1dc3a1472f1cc2ab2fcfdc8b539eb613,f,t,t,t,f,f,f,f,50.0,5.0,1.0
1d9feacdbaa2a96d9481fcd0fa1c2111,f,f,f,f,t,f,f,f,100.0,0.0,1.0
1d9b06d628bf5d44b3b67a71aa69d923,f,,f,,f,,,,,,
1d606fb2338e2541e1ac925e94827607,f,f,t,f,f,t,t,f,0.0,0.0,4.0
1d36ca60c86d7b72bc9d438aff8068eb,t,t,t,t,t,t,t,f,66.0,1.0,4.0
1d01dbc4d75a5807a365a8030814b7e6,f,,f,,f,,,,,,
1d01d8b56198960899b985264298036b,f,f,f,f,f,f,f,f,,0.0,1.0
1ce1b235e5565951770197e0e60df0dc,f,f,t,t,f,f,t,f,50.0,0.0,2.0
1ccc350965e8f5334df2dc3a54608aec,f,,f,,f,,,,,,
1ccb952f26eea62a8e40794e09dc92a9,f,t,t,t,f,t,f,f,55.0,6.0,13.0
1ca84036fd079d98168486134d57ef3b,f,,f,,f,,,,,,
1ca10c0225783790b2b8e82d6a026d4c,f,,f,,f,,,,,,
1c8fdcb5241261e92ba7f558923c4e8f,f,f,f,f,f,f,f,f,0.0,0.0,1.0
1c33c7fe70e8e83debd68f3faa2a14c7,f,t,f,t,t,t,f,f,66.0,5.0,4.0
1bea425abab9c93717bc82aea1fa9f5c,f,f,f,t,t,t,f,f,83.0,0.0,9.0
1bd41a3d4979d6bb965d8b9bd8ea1ee0,t,t,t,t,t,t,f,f,77.0,3.0,8.0
1bcf876e0f17c0d0247a6d883a0d727a,f,f,t,t,t,f,t,f,100.0,0.0,1.0
1bb401d8c29836754776337af436f463,t,t,t,t,t,f,t,f,66.0,3.0,2.0
1b6c5565cebf28f8f2adac99dcd0257a,f,t,f,f,f,f,f,f,50.0,1.0,1.0
1b6a2ce4e17ba00efdad8e0618f3747f,f,f,f,t,t,f,f,f,100.0,0.0,1.0
1b6602e6cf9d18b795b01e6a054de17b,f,f,t,f,f,f,t,f,0.0,0.0,2.0
1b4a335c041e88155025f8847b044ed7,f,t,t,t,t,f,f,f,75.0,2.0,2.0
1b1daefad6b40b1b4d71cc86999d75c9,f,f,f,f,f,t,f,f,,0.0,3.0
1aefe24199d2435e3498eeb1b516fb3d,f,,f,,f,,,,,,
1aecd3cda1321e91361cfa44a5f28a9c,f,,f,,f,,,,,,
1adaa39b1ff1670ecf0b97dad1599970,f,f,t,t,f,f,t,f,50.0,0.0,2.0
1a95a6b341314dd58b46462daa1e189c,f,f,t,t,t,f,t,f,100.0,0.0,1.0
1a8c9370cbfd2bf9dcb126e173022945,f,t,t,t,f,f,t,f,50.0,2.0,2.0
1a7452591cda5b8cc5fdc58ea8dbcffc,f,f,t,f,t,f,t,f,100.0,0.0,1.0
1a728082aa932401984e40712825c431,f,f,t,t,t,t,t,f,66.0,0.0,3.0
1a66fbbd589c9d8bee3d33c527f17c68,t,t,t,t,t,t,f,f,69.0,5.0,4.0
1a5bd8bfb26227d2a59b0493b84a6da3,f,f,f,f,t,t,f,f,100.0,0.0,3.0
1a43e15e47eca73dede44306c6f12886,t,t,t,t,t,t,t,f,90.0,1.0,6.0
1a3e3aa878db57bb150b7f7e7d604b66,f,t,t,t,f,t,t,f,40.0,5.0,31.0
1a331fdd96810d2494151554d20aa616,f,,f,,f,,,,,,
1a0fdbcb98e18bdcfb0c4d8aa909e401,f,,f,,f,,,,,,
19f6fe8b57ea0256863f27be5a15b269,f,f,t,t,t,t,t,f,66.0,0.0,3.0
19ed71f72747041454ed5e6ccadd3f82,t,t,t,t,t,f,t,f,100.0,1.0,1.0
19cc8345ad2e8c8133eb0c48a6ad0343,f,t,t,t,f,f,t,f,50.0,1.0,1.0
19756ce2c922625ffc6e3c114b44804d,f,,f,,f,,,,,,
1956fd785ea76401b4658a9232f25bf4,f,t,t,t,f,t,t,f,25.0,1.0,23.0
194fdf2c8a551f931bab52272215dc29,f,f,t,t,t,f,t,f,100.0,0.0,2.0
1942a59cc6dae5969657aa1872554dbc,f,f,t,t,f,t,t,f,33.0,0.0,3.0
193a45a85bee438a888d45b7570adbb2,f,f,f,f,t,f,t,f,100.0,0.0,2.0
193584081e3aa8fb58d6e1719e5dd558,f,f,t,t,f,t,t,f,0.0,0.0,20.0
193366ff1c10f762e985d9b7be65dab6,t,t,t,t,t,t,t,f,70.0,3.0,9.0
192d5976760a92765780b35089c71657,f,f,f,f,t,f,f,f,100.0,0.0,1.0
190e199bab14a6cc43e1ec36b98d4307,f,f,f,t,t,f,f,f,100.0,0.0,1.0
18ea3c7b148801a716e8816c030d6606,f,t,t,t,f,f,t,f,25.0,4.0,1.0
18de0920eaf252292f5b70c10f03d2f6,f,f,t,t,f,t,t,f,33.0,0.0,3.0
18d77c477b3243c259dbc6e01b002e05,f,t,t,t,f,t,t,f,57.0,2.0,7.0
18a3daf5abc67d006419be94117238c7,f,t,f,t,f,f,f,f,0.0,2.0,0.0
18930b850e4bcc5f7374e87385b49cb4,f,f,f,f,f,f,f,f,,0.0,1.0
187e28217ec4c8946c7558617213ed63,f,f,t,f,t,f,t,f,100.0,0.0,1.0
184a7f4ff92afd332e69c0de4e26e392,f,t,f,t,f,f,t,f,50.0,2.0,1.0
184a33a72b3161fe17079aa24873ca1f,f,f,t,t,f,t,t,f,50.0,0.0,3.0
1825a092493f2100b2462f8306f905bc,f,,f,,f,,,,,,
181e5a331b8d2dbd5c3bc99702f92fe1,f,f,t,t,f,f,t,f,50.0,0.0,2.0
181a139073a904b3dba9b434e65f0f91,f,t,t,t,f,t,f,f,60.0,2.0,5.0
17fb35a02d729afa8677e69c83fb9174,f,f,t,t,f,t,t,f,50.0,0.0,5.0
17e1ce56c3fa2e6ee43ce023a7717168,f,f,f,f,t,f,f,f,100.0,0.0,1.0
17cab4885d45b52992a0018836ee663e,f,f,t,f,f,t,t,f,5.0,0.0,19.0
17c19aefbca62656f70086e2b081ae6d,f,f,t,f,f,f,t,f,0.0,0.0,2.0
17bb2ad3c5f4abec5f361f6ac7a6bcbf,f,f,t,t,t,t,t,f,100.0,0.0,5.0
17b5650d12c935aee49bb532f4095535,f,t,t,t,f,f,t,f,0.0,2.0,1.0
17b279c25fe0f02bc8c1c2b8250bb739,f,f,f,t,t,f,f,f,100.0,0.0,1.0
1771fc5d48c4f36fe8f5b0e27fcaf2b1,f,f,t,t,t,f,t,f,100.0,0.0,2.0
176770fd4f71c6a3f0bbfb636efe4c60,f,f,t,t,f,f,f,f,25.0,0.0,2.0
1737ebea2b1b8091bc599cf73c1a3cd7,f,f,t,t,t,t,t,f,66.0,0.0,3.0
1729b72f49893af6e5031386f9afad32,f,,f,,f,,,,,,
17255e7af87fd901dee4e9146afb7c38,f,t,f,t,t,f,f,f,100.0,1.0,2.0
171be49f37f4a92b8e637275b7be8d42,f,f,t,t,f,t,t,f,37.0,0.0,8.0
1713ff1246d3055c8cf9fe6c9c9864a3,f,f,t,t,t,f,t,f,100.0,0.0,2.0
170904d1db255b0561838d46c9d813ef,f,f,t,t,t,t,t,f,75.0,0.0,4.0
16f338719e4157c2fc24c0888bdccd48,f,f,t,t,t,f,t,f,100.0,0.0,2.0
16eac0acb98a9e8b26f3151e8a570b59,f,,f,,f,,,,,,
16c5b777c99c2ece331340ff1d54725a,f,f,t,t,f,t,f,f,50.0,0.0,6.0
16c06f31f259ecaba6430fff482d4a02,f,t,t,t,f,t,f,f,53.0,7.0,3.0
16b1c93ccb335c142556f335b689f96e,f,f,t,t,f,f,t,f,50.0,0.0,2.0
169b3a4083709e02a50219069f3e0fc3,f,,f,,f,,,,,,
1689d7de1c834cd456014e49160c6233,t,t,t,t,t,t,f,t,73.0,2.0,53.0
1670757640119d2dcf448968d6f3776e,f,,f,,f,,,,,,
1663d3f52497871816ceb538b7be6097,f,f,t,f,f,f,t,f,0.0,0.0,2.0
1662e80609ea7152f3532df836153bb5,f,t,t,t,t,f,f,f,75.0,2.0,2.0
164bc59ea10488cff8970edcc92cc5f0,f,f,t,t,f,t,t,f,0.0,0.0,4.0
164a992662c9bb0af1fa074036f60477,f,f,t,t,f,t,t,f,40.0,0.0,4.0
16457203b3754b94b330e8b977c35a07,f,t,t,t,f,t,t,f,0.0,1.0,4.0
16409687316be2f97347f4fdff4426c7,t,t,t,t,t,f,t,f,66.0,1.0,2.0
1630835600388087695e55d85a7883a6,f,,f,,f,,,,,,
162ffcd208d8a9ed654400e7cbfe7d00,f,t,t,t,f,t,t,f,50.0,4.0,3.0
1622bf80ee5f10934400fa78e393be75,f,f,t,t,f,t,t,f,33.0,0.0,4.0
1600c925da14aef3d88d071390013115,f,f,t,t,t,t,t,f,100.0,0.0,3.0
15f4b9a4e1941381987a878d6efd8de3,f,f,t,t,f,f,t,f,50.0,0.0,2.0
15e16e0419266331958ba8e2f14e2c7c,f,t,t,t,f,f,f,f,41.0,8.0,0.0
15c7f4a180c8775f7d425a24c3c41a85,f,f,t,t,f,t,f,f,0.0,0.0,4.0
15b809f681c96aabf65d329a0043d9f6,f,f,f,t,t,t,f,f,83.0,0.0,6.0
15a8d9bcc8ded2bcb36b3fbcb4634fa9,f,f,f,t,t,t,f,f,75.0,0.0,5.0
1587ffe7d8f4aa98370e371b90d58564,f,f,t,t,t,t,t,f,66.0,0.0,3.0
15872e9af7a3345dcd96b3f02cd5265c,f,f,t,t,f,t,t,f,0.0,0.0,3.0
1578c0da9f95c7c4ec7af8e3f1dcb8c0,f,f,t,t,f,t,f,f,45.0,0.0,12.0
156249d9b0b1853a3ce02ea4b033fc6f,f,t,f,t,t,t,t,f,100.0,1.0,3.0
14fd4353097f167f1371c8ab00fa0308,f,t,t,t,f,f,t,f,60.0,3.0,2.0
14e961d8608ac68723ac9f667053958a,f,f,t,t,f,t,t,f,4.0,0.0,42.0
14e2de744fdfb98335987f94fe33ebca,f,t,t,t,f,t,t,f,33.0,3.0,6.0
14cd43f79eab2cb1a29db9ca59524643,f,f,t,t,f,f,t,f,0.0,0.0,2.0
14c0e68f2fa40309fbdb6597381cf085,t,t,t,t,t,t,t,f,83.0,1.0,6.0
14a8783c9b22762bc01e913ccc10561d,f,f,t,t,t,t,t,f,83.0,0.0,9.0
14a5a7ffd131cc973f2126f5c2faa332,f,f,t,f,f,f,t,f,0.0,0.0,2.0
14818f0720bb794503b4ff317a35e836,f,f,t,t,t,t,t,f,66.0,0.0,21.0
147ded1742fec3496003b9f9dda7f771,f,f,f,t,t,f,f,f,100.0,0.0,2.0
1475ff141333a8f986d30c4212dad26e,f,f,t,t,t,f,t,f,100.0,0.0,2.0
1456587f4b05c55ad0ed0b99994cca6a,f,f,t,t,t,f,t,t,100.0,0.0,1.0
145069a8ee5295dee414c8bb5caf70c8,f,f,t,t,f,t,t,f,50.0,0.0,3.0
13f3d11ffff275afad1f2623d2e53b80,f,t,t,t,t,f,f,f,66.0,2.0,1.0
1379fbf6354593c0678a6ec3d404ffb1,t,t,t,t,t,t,t,f,71.0,2.0,6.0
1364db061bc4b5d46acc3070d2bcf553,f,t,t,t,f,t,f,f,35.0,12.0,16.0
136009eeebceca0785201353d3edb779,f,f,t,f,f,f,t,f,0.0,0.0,2.0
13543de7196bc1aeec5203aa9b219e95,t,t,t,t,t,t,t,f,66.0,2.0,6.0
1334ec8cafff409db42c4e0d88bcd219,f,f,t,t,f,t,t,f,20.0,0.0,3.0
13186670a162ef0bd7097f3cdbc00f5f,f,,f,,f,,,,,,
130143609f9129f10380a6f233fa6a05,f,f,t,t,t,t,f,f,100.0,0.0,3.0
12e8aa3e0b61e834c3e0e7f7ab6c8e42,f,f,t,f,f,f,t,f,0.0,0.0,1.0
12c4a59889bd2c607cda7c11b822dafb,f,t,t,t,f,t,f,f,57.0,4.0,5.0
12c4075aa743ed2906b7eeee24a824f9,f,f,t,f,f,f,t,f,0.0,0.0,2.0
12a625fb10ed9ae6ac78245aa1c31387,f,f,f,t,f,t,t,f,50.0,0.0,5.0
1296371db989f9685eb7d19df25478c5,f,f,t,t,f,t,t,f,0.0,0.0,3.0
1286b8df600da8ec3b5b36d4f0f6e7fe,f,t,t,t,f,f,t,f,0.0,2.0,1.0
1278e4a954d12bedede4e3e0a84a8cee,f,t,t,t,f,t,t,f,55.0,1.0,9.0
12688455637b1dca192de9bb28d24d71,f,f,t,t,t,f,t,f,100.0,0.0,1.0
125fbc299219e8f1c1fa24e501c83b4d,f,f,t,t,f,t,f,f,50.0,0.0,8.0
1218293265f02a46cd11efeb89541de7,f,f,f,f,t,f,f,f,100.0,0.0,1.0
12128c29ee62516fbdce6caca006ec3e,f,f,f,t,t,f,f,f,100.0,0.0,1.0
1206fe56adad0d3ae7c844fa5aa2d912,f,,f,,f,,,,,,
120584f1d1ebbe871d59c176685d0237,f,,f,,f,,,,,,
11e9a974a95e4bfb232c5fe1ebfe00f6,t,t,t,t,t,t,t,f,88.0,5.0,12.0
11db0b9b5b231c8320f9a5076115d2e6,f,,f,,f,,,,,,
11a9f19aac76c46728cb880f3ea038f2,f,f,t,t,t,t,t,f,83.0,0.0,5.0
11894fcd652172c987cdaceddfb092a9,f,f,t,t,f,f,t,f,33.0,0.0,2.0
118265e5743213af61dac5430812e5f3,f,f,t,t,t,f,t,f,100.0,0.0,1.0
1181f48dfaab72672fe653c86403e9ec,f,f,t,f,f,t,t,f,33.0,0.0,3.0
1167fbade7975aa80bbe9fac252d9cd9,f,f,t,t,f,t,t,f,50.0,0.0,6.0
11569cc13e8140e08eb2843d9a62d3bd,f,f,t,t,f,t,t,f,42.0,0.0,8.0
114ee103ddada9c9ab80e6f2d293a690,f,,f,,f,,,,,,
1102f73271b5341a1288b608774a5b4b,f,t,t,t,f,t,f,f,0.0,5.0,19.0
10e0a339cb73410b3d0e45219a6ed608,t,t,t,t,t,t,f,f,76.0,10.0,8.0
1059585090dc9667d597e288f2c8beb4,f,f,t,t,t,f,t,f,100.0,0.0,2.0
10478b908147c2f9614b9eb562cc8072,f,t,t,t,f,t,t,f,41.0,10.0,9.0
104395df2584153b9b532509c7dc657e,f,,f,,f,,,,,,
1028546e003c7b1614a4a1de5e5009df,t,t,t,t,t,t,f,f,83.0,11.0,15.0
1023b50834f7f57f4d5181975d385811,f,f,t,f,f,f,t,f,0.0,0.0,2.0
10024eece9dee41d84a554e885677c3e,f,t,t,t,f,t,t,f,33.0,2.0,3.0
0ffe3b934d0a86ed7475beba4b8eec51,f,f,t,t,f,t,t,f,38.0,0.0,14.0
0fddefc4c7debf6ada0df90b8b2c39d5,f,,f,,f,,,,,,
0fc454c2a12a490366cb3011dbc62e1b,f,f,f,t,t,f,f,f,100.0,0.0,2.0
0fadf3dd616472aaeef0aa19c83379d5,f,f,f,f,f,f,f,f,,0.0,1.0
0fac4a9a6471c8dcbfaf174ea3b5b5f1,f,t,t,t,f,f,f,f,50.0,5.0,0.0
0fab76625939514cfcefcf31fe9f0949,f,f,t,t,t,t,t,f,75.0,0.0,4.0
0fa50b37e3d90c78043e44bf6b275a56,f,,f,,f,,,,,,
0f540a898eb0157341d0555a62afb5dd,f,f,t,f,f,f,t,f,0.0,0.0,1.0
0f3fd2ec638862a564a6d8e577580ef8,f,f,t,t,t,f,t,f,100.0,0.0,1.0
0f2f69b8c7e65c98216b0480072971a5,f,f,t,t,t,f,t,f,100.0,0.0,1.0
0f0f08447cb6922430431064da7acd02,f,t,t,t,f,f,f,f,35.0,10.0,2.0
0eeacaaed8ebff51bedb2b6c844b595b,f,f,t,t,t,t,t,f,100.0,0.0,5.0
0ec8d08eb42f6d470b4f25ab89c9f32b,f,f,t,t,t,t,t,f,100.0,0.0,6.0
0ebaeef01162a63d4f571b978a09a418,f,f,t,t,f,t,t,f,20.0,0.0,5.0
0ea6203b8fcb442692979ad766b2bd3b,f,t,t,t,f,t,t,f,42.0,11.0,10.0
0e9e17de51fef3345b357a8a44e773c6,f,,f,,f,,,,,,
0e6d2a8d6b671c589f9c2a8b6d04e685,f,t,t,t,f,t,t,f,37.0,1.0,7.0
0e60833950563c34ca79d62b0c172396,f,f,t,t,t,t,t,f,75.0,0.0,10.0
0e483d19a7c381bdbdd46350111147b5,f,f,f,f,t,t,f,f,100.0,0.0,6.0
0e3d86e38f5939c507deb865209eadb6,f,f,t,t,f,t,t,f,33.0,0.0,3.0
0df44e68d0743f99a43b5f54c3f7e0d4,f,f,f,t,t,f,f,f,100.0,0.0,1.0
0dd0301f3b147f02adda0642732462ab,f,,f,,f,,,,,,
0db8dea7e319bdecab1f11032e1b5920,t,t,t,t,t,t,t,f,81.0,1.0,6.0
